
526,เพียร์ ฟอร์ ยู จำกัด (มหาชน),0107556000281,341092477,-32.00,-462914519,-243.55,1113573248,26.93,2946016590,1029606642,PEER FOR YOU PUBLIC COMPANY LIMITED,วันที่ 26 เม.ย. 2556,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
527,เพิ่มสินสตีลเวิคส์ จำกัด (มหาชน),0107548000196,556550076,-75.21,-202926155,36.81,1678869070,-20.28,766658697,857960239,PERMSIN STEEL WORKS PUBLIC COMPANY LIMITED,วันที่ 23 มี.ค. 2548,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
528,พร็อพเพอร์ตี้ เพอร์เฟค จำกัด (มหาชน),0107536001231,6137521000,-9.11,683569000,-19.10,34383800000,-1.78,10011313269,14842307000,PROPERTY PERFECT PUBLIC COMPANY LIMITED,วันที่ 19 ต.ค. 2536,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
529,ประชาอาภรณ์ จำกัด (มหาชน),0107537001552,768160816,2.13,25985614,-40.26,1713804400,2.54,96000000,1494752883,PEOPLE'S GARMENT PUBLIC COMPANY LIMITED,วันที่ 12 พ.ค. 2537,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
531,ผลธัญญะ จำกัด (มหาชน),0107551000088,895100921,-3.64,55985213,1.95,602630455,0.51,202500232,350474186,PHOL DHANYA PUBLIC COMPANY LIMITED,วันที่ 30 เม.ย. 2551,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
532,ปิโก (ไทยแลนด์) จำกัด (มหาชน),0107546000296,839323629,-8.06,18799692,27.68,625111382,-3.93,215624775,370973892,PICO (THAILAND) PUBLIC COMPANY LIMITED,วันที่ 16 ก.ย. 2546,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
533,ไพโอเนียร์ มอเตอร์ จำกัด (มหาชน),0107558000164,987262562,-20.47,73581713,-30.10,1274584256,14.56,213149676.75,1025488343,PIONEER MOTOR PUBLIC COMPANY LIMITED,วันที่ 10 เม.ย. 2558,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
534,ปิ่นทอง อินดัสเตรียล ปาร์ค จำกัด (มหาชน),0107559000036,3017474016,163.14,1361496512,315.81,6178159505,-5.27,1160000000,3672640926,PINTHONG INDUSTRIAL PARK PUBLIC COMPANY LIMITED,วันที่ 8 ก.พ. 2559,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
535,ปัญจวัฒนาพลาสติก จำกัด (มหาชน),0107554000208,2410835915,-16.29,154873333,159.96,2861955701,-5.42,401854693.5,1391267710,"PANJAWAATTANA PLASTIC PUBLIC CO.,LTD..",วันที่ 8 ก.ย. 2554,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
536,พัฒน์กล จำกัด (มหาชน),0107536000587,720822221,-56.66,68086625,150.38,2764578958,-9.96,600243737,1718489393,PATKOL PUBLIC COMPANY LIMITED,วันที่ 28 มิ.ย. 2536,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
537,ภัทรลิสซิ่ง จำกัด (มหาชน),0107537000211,2699353216,-9.15,107408967,-10.95,12305324683,19.65,646800483,3173845926,PHATRA LEASING PUBLIC COMPANY LIMITED,วันที่ 25 ม.ค. 2537,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
538,แพลน บี มีเดีย จำกัด (มหาชน),0107556000507,6989488693,29.30,775507695,43.95,13639048463,5.04,443247626.9,7970745670,PLAN B MEDIA PUBLIC COMPANY LIMITED,วันที่ 1 ส.ค. 2556,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
539,แพลนเน็ต คอมมิวนิเคชั่น เอเชีย จำกัด (มหาชน),0107556000345,497868112,-4.44,-89538116,-953.72,1189838243,17.05,579670900,683374191,PLANET COMMUNICATIONS ASIA PUBLIC COMPANY LIMITED,วันที่ 14 พ.ค. 2556,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
540,เดอะ แพลทินัม กรุ๊ป จำกัด (มหาชน),0107557000241,1631135695,84.53,335100924,46.39,9943340882,2.75,2800000000,9421504132,THE PLATINUM GROUP PUBLIC COMPANY LIMITED,วันที่ 23 มิ.ย. 2557,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
541,เพาเวอร์ไลน์ เอ็นจิเนียริ่ง จำกัด (มหาชน),0107545000217,9174597892,14.29,233057937,218.98,15533074147,10.36,1361817957,2420371718,POWER LINE ENGINEERING PUBLIC COMPANY LIMITED,วันที่ 29 ส.ค. 2545,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
542,พีลาทัส มารีน จำกัด (มหาชน),0107565000506,696426186,2.02,42384810,-24.70,1402786468,77.78,576000000,805463766,PILATUS MARINE PUBLIC COMPANY LIMITED,วันที่ 1 ส.ค. 2565,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
543,โรแยล พลัส จำกัด (มหาชน),0107564000235,1436617703,-1.43,188052411,-9.43,1684593463,16.00,335000000,1354614247,ROYAL PLUS PUBLIC COMPANY LIMITED,วันที่ 1 ก.ค. 2564,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
544,พรีเมียร์ มาร์เก็ตติ้ง จำกัด (มหาชน),0107550000122,2974895406,-7.19,185803010,-22.92,1322219907,-19.42,558120000,706818186,PREMIER MARKETING PUBLIC COMPANY LIMITED,วันที่ 20 ก.ค. 2550,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
545,พีเอ็ม โทรีเซน เอเชีย โฮลดิ้งส์ จำกัด (มหาชน),0107557000021,65207288,46.64,43961607,81.84,1189262128,1.05,1012000000,1170949841,PM THORESEN ASIA HOLDING PUBLIC COMPANY LIMITED,วันที่ 4 ก.พ. 2557,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
546,โพลาริส แคปปิตัล จำกัด (มหาชน),0107536000684,16845956,109.54,-61668078,10.34,3562241466,-0.28,10819354438.5,3033080221,POLARIS CAPITAL PUBLIC COMPANY LIMITED,วันที่ 13 ก.ค. 2536,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
547,โพลีเน็ต จำกัด (มหาชน),0107565000212,1021634231,-7.78,175046173,8.27,1565895115,-7.50,450000000,1301876724,POLYNET PUBLIC COMPANY LIMITED,วันที่ 29 มี.ค. 2565,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
549,สหไทย เทอร์มินอล จำกัด (มหาชน),0107560000192,1116174545,-29.99,7736857,107.88,2742334287,-3.51,303601333.5,1309031742,SAHATHAI TERMINAL PUBLIC COMPANY LIMITED,วันที่ 3 พ.ค. 2560,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
550,พรพรหมเม็ททอล จำกัด (มหาชน),0107547000567,1534779635,-13.45,48992814,55.84,1594852104,-11.34,316500075,1025709236,PORN PROM METAL PUBLIC COMPANY LIMITED,วันที่ 8 มิ.ย. 2547,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
551,พรีเมียร์ โพรดักส์ จำกัด (มหาชน),0107555000309,1068104217,9.99,43687911,27.25,1259967744,6.83,300000000,857235585,PREMIER PRODUCTS PUBLIC COMPANY LIMITED,วันที่ 22 ส.ค. 2555,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
552,พีพี ไพร์ม จำกัด (มหาชน),0107537000670,1232647932,1.92,-48042283,94.68,839289680,-19.57,726605444,553660929,PP PRIME PUBLIC COMPANY LIMITED,วันที่ 24 ก.พ. 2537,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
553,โปรเจค แพลนนิ่ง เซอร์วิส จำกัด (มหาชน),0107555000147,434434024,-0.02,8111077,-71.05,651505248,-4.85,279452921,353006219,PROJECT PLANNING SERVICE PUBLIC COMPANY LIMITED,วันที่ 5 มิ.ย. 2555,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
554,พรีเมียร์ควอลิตี้สตาร์ช จำกัด (มหาชน),0107565000573,1299403659,-17.17,135825670,-17.55,2196093556,96.36,670000000,2043178822,PREMIER QUALITY STARCH PUBLIC COMPANY LIMITED,วันที่ 1 ก.ย. 2565,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
555,โรงพยาบาลพระรามเก้า จำกัด (มหาชน),0107561000064,4282979026,2.98,557859853,-1.72,5910041987,6.34,800000000,5079688861,PRARAM 9 HOSPITAL PUBLIC COMPANY LIMITED,วันที่ 29 มี.ค. 2561,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
556,ประกิต โฮลดิ้งส์ จำกัด (มหาชน),0107535000389,591375024,311.52,374118577,3049.87,1368997684,20.33,94438800,1145902421,PRAKIT HOLDINGS PUBLIC COMPANY LIMITED,วันที่ 28 ธ.ค. 2535,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
557,พีรพัฒน์ เทคโนโลยี จำกัด (มหาชน),0107551000231,845979683,12.84,43587999,146.64,942369479,4.61,203829348,410529120,PEERAPAT TECHNOLOGY PUBLIC COMPANY LIMITED,วันที่ 28 ส.ค. 2551,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
558,พรีบิลท์ จำกัด (มหาชน),0107547000061,4084865503,-13.24,171575269,-22.05,5520694174,7.38,308676462,2377334800,PRE-BUILT PUBLIC COMPANY LIMITED,วันที่ 10 ก.พ. 2547,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
559,ปรีชากรุ๊ป จำกัด (มหาชน),0107538000304,171970765,67.39,1360380,105.86,480213437,-0.63,336000000,346964672,PREECHA GROUP PUBLIC COMPANY LIMITED,วันที่ 5 มิ.ย. 2538,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
560,พี อาร์ จี คอร์ปอเรชั่น จำกัด (มหาชน),0107536001702,495767248,-68.05,360675061,-39.27,10128858697,-7.18,894980249,7747354668,PRG CORPORATION PUBLIC COMPANY LIMITED,วันที่ 30 ธ.ค. 2536,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
561,พรีโม เซอร์วิส โซลูชั่น จำกัด (มหาชน),0107565000476,462188100,56.96,401800370,67.26,1655217944,20.49,160000000,1638991923,PRIMO SERVICE SOLUTIONS PUBLIC COMPANY LIMITED,วันที่ 25 ก.ค. 2565,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
562,ไพร์ม โรด เพาเวอร์ จำกัด (มหาชน),0107546000415,161138000,137.39,-124092000,-4.82,6235253000,-1.26,6946000000,3665722000,PRIME ROAD POWER PUBLIC COMPANY LIMITED,วันที่ 22 ธ.ค. 2546,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
563,ปริญสิริ จำกัด (มหาชน),0107547000320,836352376,-35.22,56980760,-72.49,9024867282,5.27,1220011755,4946592499,PRINSIRI PUBLIC COMPANY LIMITED,วันที่ 30 มี.ค. 2547,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
564,พริ้นซิเพิล แคปิตอล จำกัด (มหาชน),0107547000869,834706157,-50.90,-216709447,-753.87,15253343684,3.45,4189427552,10412139685,PRINCIPAL CAPITAL PUBLIC COMPANY LIMITED,วันที่ 22 ก.ย. 2547,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
565,พริมา มารีน จำกัด (มหาชน),0107560000141,2305240000,0.62,1383388000,24.74,10313122000,-5.41,2500000000,8214690000,PRIMA MARINE PUBLIC COMPANY LIMITED,วันที่ 29 มี.ค. 2560,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
566,โปรเฟสชั่นแนล เวสต์ เทคโนโลยี (1999) จำกัด (มหาชน),0107547000231,35953246,-75.53,-174213953,-2820.65,624592009,-14.68,1470000000,371254966,PROFESSIONAL WASTE TECHNOLOGY (1999) PUBLIC COMPANY LIMITED,วันที่ 18 มี.ค. 2547,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
567,โปรเอ็น คอร์ป จำกัด (มหาชน),0107562000246,517126449,-65.01,5085196,-90.94,1689010081,6.57,432898451,581763010,PROEN CORP PUBLIC COMPANY LIMITED,วันที่ 13 มิ.ย. 2562,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
568,พรอสเพอร์ เอ็นจิเนียริ่ง จำกัด (มหาชน),0107563000215,686690547,-42.43,-198884671,-36.43,803740814,-24.62,411534000,171579865,PROSPER ENGINEERING PUBLIC COMPANY LIMITED,วันที่ 23 ก.ค. 2563,ยังดำเนินกิจการอยู่,บริษัทมหาชนจำกัด
